# kernel pass W not cnot toffoli
# tests/goldens/*.counts verbatim, at 0389705 (dirty).
# ALL-QUANTUM operand mask — a count is a function of
# (W, mask) and a golden that does not say which pins nothing.
lshr_k0 forward 32 0 32 0
lshr_k0 unc 32 0 32 0
ashr_k0 forward 32 0 32 0
ashr_k0 unc 32 0 32 0
shl_k1 forward 32 0 31 0
shl_k1 unc 32 0 31 0
lshr_k1 forward 32 0 31 0
lshr_k1 unc 32 0 31 0
ashr_k1 forward 32 0 32 0
ashr_k1 unc 32 0 32 0
shl_k16 forward 32 0 16 0
shl_k16 unc 32 0 16 0
lshr_k16 forward 32 0 16 0
lshr_k16 unc 32 0 16 0
ashr_k16 forward 32 0 32 0
ashr_k16 unc 32 0 32 0
shl_k32 forward 32 0 32 0
shl_k32 unc 32 0 32 0
lshr_k32 forward 32 0 32 0
lshr_k32 unc 32 0 32 0
ashr_k32 forward 32 0 32 0
ashr_k32 unc 32 0 32 0
shl_k0 forward 64 0 64 0
shl_k0 unc 64 0 64 0
lshr_k0 forward 64 0 64 0
lshr_k0 unc 64 0 64 0
ashr_k0 forward 64 0 64 0
ashr_k0 unc 64 0 64 0
shl_k1 forward 64 0 63 0
shl_k1 unc 64 0 63 0
lshr_k1 forward 64 0 63 0
lshr_k1 unc 64 0 63 0
ashr_k1 forward 64 0 64 0
ashr_k1 unc 64 0 64 0
shl_k32 forward 64 0 32 0
shl_k32 unc 64 0 32 0
lshr_k32 forward 64 0 32 0
lshr_k32 unc 64 0 32 0
ashr_k32 forward 64 0 64 0
ashr_k32 unc 64 0 64 0
shl_k64 forward 64 0 64 0
shl_k64 unc 64 0 64 0
lshr_k64 forward 64 0 64 0
lshr_k64 unc 64 0 64 0
ashr_k64 forward 64 0 64 0
ashr_k64 unc 64 0 64 0
shl_k0 forward 80 0 80 0
shl_k0 unc 80 0 80 0
lshr_k0 forward 80 0 80 0
lshr_k0 unc 80 0 80 0
ashr_k0 forward 80 0 80 0
ashr_k0 unc 80 0 80 0
shl_k1 forward 80 0 79 0
shl_k1 unc 80 0 79 0
lshr_k1 forward 80 0 79 0
lshr_k1 unc 80 0 79 0
ashr_k1 forward 80 0 80 0
